SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,TechSupport,PaperlessBilling,MonthlyCharges,Contract_Risk,PaymentMethod_Electronic check,PaymentMethod_Mailed check,PaymentMethod_Automatic,Churn
0,0,0,1,1,0,1,1,50.8,2,1,0,0,1
0,0,0,18,0,0,0,0,23.75,1,0,1,0,0
0,0,0,4,1,0,1,1,61.3,2,1,0,0,0
0,1,1,58,1,1,1,0,75.8,0,0,1,0,0
0,1,0,56,2,1,0,1,98.0,1,1,0,0,0
0,0,0,2,2,0,0,1,80.25,2,1,0,0,1
0,1,0,32,2,0,0,1,78.9,2,1,0,0,1
0,1,1,56,1,1,1,1,52.0,1,0,1,0,0
0,0,0,36,2,0,0,1,84.75,2,1,0,0,1
0,0,0,4,1,0,1,1,64.4,2,0,1,0,0
0,0,0,53,2,0,0,0,85.45,2,0,0,1,1
0,0,0,10,1,0,0,1,45.8,2,0,0,1,0
0,0,0,4,1,0,1,0,30.5,2,1,0,0,0
0,1,1,1,0,0,0,0,19.9,2,0,1,0,1
0,1,0,51,2,0,0,0,69.15,2,0,1,0,0
1,0,0,12,2,0,0,1,99.45,2,1,0,0,1
0,0,0,6,1,0,1,1,49.25,1,0,1,0,0
0,1,1,63,1,0,1,0,39.35,0,0,0,1,0
0,0,0,1,2,0,0,1,70.6,2,1,0,0,1
0,1,0,48,2,0,1,1,105.1,2,0,0,1,0
0,0,0,5,2,0,0,1,81.0,2,0,0,1,1
0,0,1,35,0,0,0,1,20.1,1,0,0,1,0
0,0,0,6,2,0,0,1,84.85,2,1,0,0,1
0,0,0,2,0,0,0,0,19.75,2,0,1,0,0
0,0,0,50,0,0,0,0,19.75,1,0,0,1,0
0,0,0,33,2,0,0,1,70.4,2,0,0,1,0
0,0,0,31,0,0,0,0,20.45,0,0,1,0,0
0,1,1,9,0,0,0,0,20.35,0,0,1,0,0
0,1,1,54,1,0,1,1,86.2,2,1,0,0,0
0,0,0,46,2,1,0,1,95.65,1,0,0,1,0
0,0,1,34,2,1,0,1,103.8,1,1,0,0,0
0,1,1,71,2,1,0,1,97.2,0,1,0,0,0
0,1,1,63,1,1,1,0,63.55,0,0,1,0,0
0,0,0,51,0,0,0,0,24.95,0,0,0,1,0
1,0,0,26,2,0,0,1,89.15,2,1,0,0,1
0,1,0,64,2,1,0,1,99.0,0,0,0,1,0
1,1,0,1,1,0,0,1,24.8,2,1,0,0,1
1,1,0,61,2,0,1,1,85.55,1,0,0,1,0
0,0,0,15,2,0,0,1,94.0,2,0,0,1,0
0,0,0,64,2,0,1,1,105.65,1,0,0,1,1
0,0,0,18,1,0,0,1,50.3,2,1,0,0,0
0,1,1,57,2,0,0,1,95.0,1,1,0,0,0
0,1,1,14,1,1,0,1,61.4,0,0,0,1,0
1,0,0,18,2,0,0,1,80.55,2,0,0,1,0
1,1,0,72,2,1,0,0,78.5,0,0,0,1,0
0,1,0,70,2,1,1,0,114.3,0,0,0,1,0
0,0,0,38,0,0,0,0,20.05,0,0,1,0,0
0,1,1,68,1,1,1,0,62.65,0,0,0,1,0
0,0,0,13,2,0,0,1,80.85,2,1,0,0,1
1,1,0,65,2,1,0,1,92.7,0,0,0,1,0
0,0,0,30,2,0,0,0,100.45,2,1,0,0,0
0,1,0,51,1,0,1,1,75.2,0,0,0,1,0
0,0,0,31,2,1,0,1,84.75,2,0,0,1,0
0,1,0,9,2,0,0,0,89.45,2,1,0,0,1
0,1,1,72,1,1,1,1,79.5,0,0,0,1,0
0,0,0,10,1,0,0,1,72.15,2,0,0,1,1
0,0,0,37,0,0,0,1,19.8,1,1,0,0,0
0,0,0,2,1,0,1,0,76.4,2,1,0,0,1
0,0,0,55,2,1,0,1,100.9,1,0,1,0,0
0,0,1,33,2,1,0,1,95.3,2,0,0,1,0
0,1,1,46,2,0,1,0,90.95,1,0,0,1,0
0,0,1,1,1,1,1,0,54.5,2,1,0,0,0
1,0,0,20,1,0,0,1,61.6,2,0,1,0,1
0,1,0,9,2,0,0,1,79.9,2,1,0,0,1
1,0,0,32,2,0,0,1,96.15,2,0,0,1,1
0,1,1,19,1,0,0,1,49.6,2,0,0,1,0
0,1,0,70,1,1,1,0,65.3,0,0,0,1,1
0,0,1,61,0,0,0,1,25.0,0,0,0,1,0
0,0,0,26,1,0,0,0,45.45,2,1,0,0,0
0,1,0,45,2,0,0,1,107.75,2,0,0,1,0
0,1,1,62,2,0,0,1,89.1,0,0,0,1,0
0,0,0,1,0,0,0,0,19.65,2,0,1,0,1
0,0,0,3,1,0,0,0,44.75,2,0,1,0,0
0,1,1,41,2,1,0,1,101.6,1,0,0,1,0
0,1,1,67,2,0,1,0,103.15,0,0,0,1,0
0,0,0,1,2,0,0,1,84.65,2,0,1,0,1
0,1,0,71,2,1,0,0,95.65,1,0,1,0,0
0,1,1,37,1,1,0,0,75.1,1,0,0,1,0
0,1,0,60,1,1,1,1,61.35,0,0,1,0,0
1,1,0,1,2,0,0,1,69.55,2,1,0,0,1
0,0,0,6,0,0,0,0,19.7,2,0,0,1,0
0,0,0,13,1,0,0,1,31.05,2,1,0,0,1
0,1,1,11,1,1,0,0,51.0,2,0,0,1,0
0,0,0,7,1,1,0,1,51.0,2,0,1,0,1
0,1,1,10,2,0,0,1,88.85,2,1,0,0,0
0,1,0,34,0,0,0,0,20.05,0,0,0,1,0
0,0,0,62,1,1,1,1,65.1,0,0,1,0,0
0,1,0,64,1,0,1,1,70.15,1,0,1,0,0
0,1,1,1,1,0,0,1,44.35,2,0,0,1,1
0,0,0,25,0,0,0,1,20.75,0,0,1,0,0
0,0,0,26,1,0,0,1,56.05,1,0,1,0,0
0,0,1,10,0,0,0,1,19.95,1,0,0,1,0
0,0,0,53,2,1,0,0,98.6,1,0,1,0,0
0,0,0,7,2,0,0,1,79.7,2,1,0,0,1
0,0,0,33,2,0,0,1,79.0,2,0,0,1,0
1,1,0,71,2,0,0,0,89.45,0,0,0,1,0
0,0,0,29,2,0,0,1,74.2,2,1,0,0,0
0,1,1,24,1,1,1,0,81.0,2,0,0,1,0
0,1,1,20,1,0,0,1,49.6,2,1,0,0,0
0,0,0,1,2,0,0,1,84.6,2,1,0,0,0
0,0,1,54,1,0,0,1,55.0,2,0,0,1,1
1,0,0,5,2,0,0,1,84.85,2,0,1,0,1
0,1,1,72,1,1,1,1,84.2,0,0,0,1,0
0,1,0,52,2,1,1,1,106.3,0,1,0,0,0
0,0,0,9,2,0,0,0,69.05,2,1,0,0,0
0,0,0,1,1,0,0,1,45.4,2,0,1,0,0
1,0,0,1,2,0,0,1,73.65,2,1,0,0,1
0,1,1,33,1,0,1,1,73.9,1,0,1,0,1
0,1,0,55,2,0,0,1,77.75,2,1,0,0,1
0,1,1,69,2,0,1,1,99.35,0,1,0,0,0
0,0,0,1,1,1,0,1,50.75,2,0,1,0,0
0,0,0,54,1,1,1,0,87.1,0,0,0,1,0
0,0,1,33,0,0,0,1,20.15,1,0,1,0,0
1,1,0,45,2,0,1,1,98.7,1,0,0,1,0
0,0,1,11,1,0,0,0,25.2,2,1,0,0,0
0,0,0,6,1,1,0,1,55.7,2,0,0,1,0
0,0,0,21,1,1,0,0,65.35,2,0,0,1,0
0,1,1,65,0,0,0,1,25.3,0,0,0,1,0
1,1,0,6,2,0,0,1,84.35,2,1,0,0,1
0,0,0,8,2,1,0,0,84.95,2,1,0,0,1
0,0,0,11,2,0,1,1,73.85,2,1,0,0,1
0,1,1,43,0,0,0,0,24.25,0,0,1,0,0
0,1,1,49,1,0,0,1,51.8,1,0,0,1,1
1,1,0,1,1,0,0,0,46.0,2,1,0,0,1
1,0,0,15,2,0,0,1,79.4,2,1,0,0,1
0,1,1,60,1,1,0,0,60.5,0,0,0,1,0
0,0,0,17,1,0,0,0,25.1,2,0,0,1,0
1,1,0,16,2,0,0,1,71.8,2,0,0,1,1
0,1,1,35,0,0,0,0,20.05,1,0,0,1,0
1,1,0,44,2,0,0,0,88.4,1,0,1,0,1
0,1,1,12,1,0,1,0,30.25,1,0,0,1,0
0,0,0,1,0,0,0,0,20.2,2,0,1,0,0
0,0,0,28,1,1,1,1,59.9,1,1,0,0,0
0,1,0,70,0,0,0,0,25.15,0,0,0,1,0
0,0,1,5,1,0,0,0,46.0,2,0,1,0,1
0,0,0,18,2,0,0,0,101.3,2,0,0,1,0
0,1,0,70,1,1,1,1,76.95,0,0,0,1,0
0,1,1,9,1,0,0,1,55.3,2,0,1,0,0
1,0,0,67,2,1,1,1,92.45,0,0,0,1,0
0,0,0,1,1,1,0,1,48.45,2,0,0,1,0
0,1,1,18,0,0,0,0,19.35,0,0,1,0,0
0,0,0,4,1,0,0,0,51.75,2,0,0,1,1
1,1,1,71,2,1,0,1,86.7,1,0,0,1,0
0,1,1,30,2,1,0,1,94.4,2,1,0,0,1
0,1,0,1,1,1,0,0,55.7,2,0,1,0,0
0,0,0,55,2,1,0,1,84.25,1,0,0,1,0
0,0,0,59,1,0,1,1,64.65,2,1,0,0,0
0,0,0,1,2,0,0,1,70.15,2,0,1,0,1
0,1,0,7,2,0,0,1,69.2,2,0,0,1,0
0,1,1,45,1,1,1,0,54.65,0,0,0,1,0
0,1,1,54,0,0,0,1,24.75,1,0,0,1,0
0,1,1,51,0,0,0,1,23.95,1,0,1,0,0
1,1,0,72,2,0,0,0,105.0,1,0,0,1,0
0,1,0,44,1,1,1,1,59.85,1,0,0,1,0
0,0,0,2,0,0,0,0,20.05,2,0,1,0,0
0,0,0,66,2,0,0,1,92.15,1,0,0,1,0
0,1,1,68,1,1,0,0,44.8,1,0,1,0,0
0,0,0,31,0,0,0,0,20.9,0,0,0,1,0
1,0,0,21,2,0,0,1,95.4,2,0,0,1,0
0,0,1,21,2,1,0,0,80.35,2,1,0,0,0
0,1,1,55,1,1,1,1,85.1,0,0,0,1,0
0,0,0,9,1,0,0,1,34.7,2,0,0,1,1
1,1,0,71,2,1,1,1,115.05,0,0,0,1,0
0,0,0,1,2,0,0,1,81.1,2,1,0,0,1
0,1,1,22,0,0,0,0,19.95,1,0,1,0,0
0,1,1,1,0,0,0,0,20.55,2,0,1,0,1
0,0,0,61,2,0,1,1,106.6,0,1,0,0,1
0,1,0,67,1,0,1,0,86.15,0,0,0,1,0
1,0,0,14,2,1,0,0,78.85,2,1,0,0,0
0,1,0,59,2,1,1,1,106.75,2,1,0,0,1
1,1,0,21,2,0,0,0,86.55,2,0,0,1,0
0,0,0,4,1,1,1,0,42.4,2,0,1,0,0
0,0,0,3,2,0,0,1,89.45,2,1,0,0,1
0,1,0,70,0,0,0,0,24.25,0,0,0,1,0
0,0,0,3,2,0,1,1,97.9,2,1,0,0,1
1,0,0,21,0,0,0,0,20.5,1,0,0,1,0
0,0,0,20,0,0,0,1,19.6,2,0,0,1,0
0,1,1,22,0,0,0,0,20.25,1,0,0,1,0
0,0,0,1,1,0,0,1,55.7,2,0,1,0,1
0,0,0,63,0,0,0,1,20.6,0,0,1,0,0
0,1,1,70,0,0,0,0,19.8,0,0,0,1,0
0,0,0,13,2,0,0,1,79.8,2,1,0,0,1
0,0,0,5,2,0,0,0,80.2,2,1,0,0,0
0,1,1,72,2,1,1,1,116.4,0,0,0,1,0
0,0,0,13,1,0,0,1,31.65,2,1,0,0,0
0,1,0,61,2,0,1,0,94.15,2,0,0,1,0
0,0,0,1,0,0,0,0,20.65,2,1,0,0,0
1,1,0,56,2,0,1,1,76.85,2,0,0,1,0
0,0,0,4,0,0,0,0,20.15,2,0,1,0,0
0,0,0,35,1,1,0,0,55.25,0,0,1,0,0
0,1,0,18,1,0,0,1,39.05,2,1,0,0,1
0,1,0,72,1,0,0,0,82.15,0,0,0,1,0
1,0,0,49,2,1,1,0,103.0,1,0,0,1,0
0,1,0,44,2,1,1,1,95.1,2,0,0,1,0
1,1,0,3,2,0,1,1,83.9,2,0,1,0,1
0,1,1,37,2,0,0,1,95.15,2,1,0,0,0
0,1,0,61,1,0,0,1,79.8,1,1,0,0,0
0,1,0,70,1,1,1,1,74.8,0,0,0,1,0
1,0,0,1,2,0,0,1,69.85,2,1,0,0,1
0,0,0,41,0,0,0,0,20.45,2,1,0,0,0
0,1,1,70,1,1,1,0,78.35,1,0,0,1,0
0,0,0,1,1,0,0,1,53.55,2,0,1,0,1
0,0,0,51,0,0,0,0,19.1,1,1,0,0,0
0,1,1,42,0,0,0,0,20.0,0,0,1,0,0
0,1,1,70,2,1,1,0,93.9,0,0,0,1,1
0,0,0,48,0,0,0,0,19.95,1,0,0,1,0
0,1,1,68,2,1,1,1,113.15,0,1,0,0,1
0,0,0,48,0,0,0,0,24.0,0,0,0,1,0
1,1,0,26,2,0,0,0,84.95,2,1,0,0,1
0,1,0,11,2,0,0,1,80.5,2,0,0,1,1
0,0,0,1,0,0,0,1,19.3,2,0,1,0,1
0,0,0,27,0,0,0,0,19.15,1,0,1,0,0
1,0,0,46,2,0,0,1,91.3,1,0,0,1,0
0,0,0,1,1,0,0,1,49.65,2,0,1,0,1
0,0,0,46,1,0,1,0,54.35,0,0,0,1,1
0,1,1,25,0,0,0,1,19.15,2,0,1,0,0
0,0,0,4,2,0,0,1,88.45,2,1,0,0,1
0,0,0,13,0,0,0,0,19.75,0,0,1,0,0
0,1,0,31,1,1,1,1,75.5,1,0,0,1,0
0,1,1,23,2,0,0,1,83.75,2,1,0,0,0
0,0,0,2,0,0,0,0,19.4,2,0,1,0,0
0,0,0,65,0,0,0,0,26.5,0,0,0,1,0
1,0,0,22,2,0,1,1,90.5,2,0,0,1,1
0,1,1,55,0,0,0,0,19.15,1,0,0,1,0
0,1,0,9,2,0,1,1,94.85,2,0,1,0,1
0,1,1,7,2,0,0,1,69.95,2,0,0,1,1
0,1,1,35,1,0,1,0,40.9,1,0,1,0,0
0,0,0,6,1,1,1,1,80.25,0,0,1,0,0
0,0,0,1,1,1,0,1,48.6,2,0,0,1,1
0,0,0,17,2,0,0,1,70.8,2,1,0,0,0
0,1,1,10,1,0,0,0,60.2,2,0,1,0,0
0,0,1,15,1,0,1,0,55.2,1,0,0,1,0
1,0,0,40,1,1,0,1,55.8,2,1,0,0,1
0,1,1,13,1,1,1,0,54.15,1,0,0,1,0
0,1,0,29,2,0,0,1,80.15,2,0,0,1,1
0,0,0,3,2,0,0,1,75.5,2,1,0,0,1
1,1,0,58,2,0,1,1,100.4,2,0,0,1,0
0,0,0,45,1,1,1,1,62.55,1,0,0,1,0
0,1,1,72,1,1,1,1,70.45,0,0,0,1,0
0,1,1,68,2,1,0,1,85.5,1,0,0,1,0
0,0,0,1,0,0,0,1,20.2,2,0,0,1,1
0,1,1,38,1,1,0,0,54.5,2,1,0,0,0
0,0,0,2,0,0,0,0,20.75,2,0,1,0,0
0,0,0,11,0,0,0,0,20.35,2,0,1,0,0
1,1,0,20,2,0,0,1,91.0,1,0,0,1,0
0,1,0,72,2,0,0,1,104.8,0,0,0,1,0
0,1,0,3,2,0,0,1,74.75,2,0,0,1,1
0,0,0,23,2,0,1,1,104.05,2,0,1,0,1
0,0,0,40,1,0,1,1,51.1,2,1,0,0,0
1,1,0,62,2,0,0,1,89.8,2,0,0,1,0
0,0,1,22,0,0,0,1,20.55,2,1,0,0,0
0,0,0,11,1,1,0,0,64.05,2,0,0,1,0
1,1,0,7,2,0,0,1,74.85,2,1,0,0,0
0,0,0,13,2,1,0,1,96.65,2,1,0,0,1
1,0,0,1,0,0,0,0,20.05,2,0,1,0,1
0,0,0,39,2,0,0,1,103.45,2,1,0,0,1
0,1,0,3,1,0,0,0,25.0,2,0,1,0,0
0,0,0,58,0,0,0,0,20.3,0,0,0,1,0
0,0,1,6,0,0,0,0,26.35,2,0,1,0,0
0,1,1,1,0,0,0,1,19.9,2,1,0,0,1
0,1,0,22,1,0,0,1,54.7,2,0,1,0,0
0,1,0,14,1,0,0,0,46.35,2,1,0,0,1
0,1,1,64,2,0,0,0,90.25,1,0,0,1,0
0,0,0,1,0,0,0,0,19.95,2,1,0,0,1
0,0,0,6,0,0,0,0,20.65,2,0,1,0,0
0,0,0,1,2,0,0,0,79.6,2,1,0,0,1
0,0,1,39,0,0,0,0,25.45,1,0,0,1,0
0,0,0,20,0,0,0,0,19.5,1,0,1,0,0
0,0,0,1,2,0,1,1,75.9,2,1,0,0,1
0,1,0,1,2,0,0,0,76.2,2,1,0,0,1
0,1,0,64,1,1,0,1,66.15,1,0,0,1,0
0,0,1,1,0,0,0,0,19.25,2,0,1,0,1
0,1,0,46,1,0,0,1,69.1,2,0,0,1,0
1,1,1,28,1,0,0,1,39.1,1,1,0,0,0
0,1,0,33,0,0,0,0,20.05,2,0,1,0,0
0,1,1,39,1,1,0,0,59.8,1,1,0,0,0
0,1,0,42,2,0,1,1,84.3,2,1,0,0,1
0,0,0,1,1,0,0,1,48.6,2,1,0,0,0
0,0,0,7,2,0,0,1,79.0,2,1,0,0,1
1,1,0,70,2,1,0,0,105.35,0,0,0,1,0
0,0,0,65,0,0,0,1,25.1,0,0,0,1,0
0,0,0,1,1,1,0,0,49.75,2,1,0,0,0
0,1,0,18,2,0,0,1,94.75,2,1,0,0,0
0,1,0,24,2,0,0,1,93.0,2,1,0,0,0
0,0,0,63,1,1,1,1,71.9,0,0,0,1,0
0,0,1,44,1,0,0,1,77.55,1,0,1,0,0
0,0,0,4,0,0,0,1,19.85,2,1,0,0,0
0,0,0,1,2,0,0,1,70.25,2,1,0,0,1
0,1,1,37,2,0,0,1,95.25,2,1,0,0,0
1,0,0,10,2,0,0,1,84.6,2,0,0,1,1
0,0,0,34,1,0,0,1,25.05,2,0,0,1,0
0,1,0,35,1,1,0,0,53.15,1,0,0,1,0
0,1,0,4,0,0,0,0,20.15,2,1,0,0,0
1,1,0,39,2,0,1,1,101.25,2,1,0,0,0
1,1,0,43,2,0,0,1,100.55,1,0,0,1,0
0,1,1,17,0,0,0,0,24.1,2,0,1,0,1
0,1,0,61,0,0,0,0,25.3,0,0,0,1,0
0,1,0,49,1,1,0,0,71.8,1,1,0,0,0
0,0,0,4,0,0,0,0,19.7,1,0,1,0,0
0,1,1,64,1,0,1,0,49.85,0,1,0,0,0
0,0,0,3,2,0,0,1,69.6,2,0,1,0,0
0,1,1,1,0,0,0,0,19.75,2,1,0,0,0
0,1,0,40,2,0,0,0,80.8,1,1,0,0,0
0,0,1,1,1,1,1,1,60.0,2,1,0,0,1
0,0,0,8,2,0,0,1,86.55,2,1,0,0,1
1,1,0,1,0,0,0,1,20.85,2,0,1,0,1
1,1,0,34,1,0,1,0,64.2,1,0,0,1,0
0,1,0,1,1,0,0,0,35.0,2,1,0,0,0
0,0,0,39,1,0,0,1,50.75,2,1,0,0,1
1,1,0,58,2,1,1,1,105.5,1,0,0,1,1
0,1,1,45,0,0,0,0,19.2,0,1,0,0,0
1,0,0,6,2,1,0,1,85.15,2,0,0,1,1
0,0,0,43,2,1,1,1,90.65,1,0,0,1,0
0,1,1,41,0,0,0,1,20.0,0,0,1,0,0
0,0,0,5,2,0,0,1,74.65,2,1,0,0,0
0,0,0,72,1,1,1,1,61.2,0,0,0,1,0
0,0,0,4,0,0,0,0,19.95,1,0,1,0,0
0,1,1,9,1,0,1,0,54.8,2,0,1,0,0
1,1,0,72,1,0,0,1,73.45,0,0,0,1,0
0,1,0,33,1,0,1,1,51.45,1,0,1,0,0
0,1,0,72,2,1,0,0,80.45,0,0,0,1,0
0,1,0,22,1,1,1,1,54.2,2,1,0,0,1
0,1,0,70,2,0,1,1,109.5,1,1,0,0,1
0,1,1,21,2,0,0,0,104.4,2,1,0,0,1
0,0,0,15,2,0,0,0,85.3,2,1,0,0,0
1,1,0,29,2,0,1,1,79.3,2,1,0,0,0
0,1,1,15,1,0,1,0,76.5,2,0,0,1,0
1,1,1,71,2,1,0,1,105.1,2,0,0,1,1
1,0,0,72,0,0,0,0,25.4,0,0,0,1,0
0,1,0,19,2,0,0,1,86.85,2,1,0,0,0
0,0,0,1,0,0,0,0,19.65,2,0,1,0,0
0,0,0,1,2,0,0,1,75.7,2,1,0,0,1
0,0,0,2,1,0,0,0,45.55,2,1,0,0,0
1,1,1,11,2,0,0,1,78.1,2,0,0,1,0
0,0,0,12,0,0,0,0,19.3,1,0,1,0,0
0,1,0,70,2,0,1,1,110.5,0,1,0,0,0
1,1,0,20,2,0,0,0,90.8,2,1,0,0,1
0,0,0,23,0,0,0,1,20.3,2,0,0,1,0
1,0,0,49,1,1,1,0,81.35,0,0,0,1,0
0,1,1,4,2,0,0,1,97.95,2,1,0,0,1
0,0,0,32,2,1,1,1,108.15,2,0,0,1,1
0,0,1,2,1,0,0,1,55.3,2,1,0,0,0
1,1,0,69,1,1,0,0,56.55,0,0,0,1,0
0,0,0,6,2,0,0,1,80.5,2,0,0,1,1
0,1,1,24,0,0,0,1,19.7,0,0,1,0,0
0,0,0,32,2,0,0,1,104.05,1,0,0,1,0
0,0,0,27,1,1,0,0,52.85,0,0,0,1,0
1,1,0,27,2,1,1,1,104.3,2,0,0,1,1
0,0,0,58,2,0,1,0,80.65,2,0,0,1,0
0,0,0,1,2,0,0,1,71.35,2,0,1,0,1
0,1,1,18,0,0,0,1,24.65,0,0,0,1,0
0,1,1,47,0,0,0,1,21.3,0,0,0,1,0
0,1,1,70,2,0,1,1,110.2,0,1,0,0,0
0,0,0,13,2,0,1,0,89.4,2,1,0,0,1
0,1,1,36,1,1,0,0,51.05,2,0,0,1,0
0,0,0,67,0,0,0,1,19.8,0,0,1,0,0
0,0,0,10,0,0,0,1,19.9,2,0,1,0,0
1,0,0,19,2,1,0,1,87.3,2,1,0,0,0
0,1,1,71,0,0,0,0,19.85,0,0,0,1,0
0,1,1,72,1,1,1,1,89.4,0,0,1,0,0
0,1,1,48,0,0,0,0,20.0,0,0,1,0,0
0,0,0,1,0,0,0,0,20.05,2,0,1,0,0
0,1,1,18,1,1,1,0,83.25,2,1,0,0,0
0,0,0,1,0,0,0,0,20.6,2,0,1,0,1
1,1,0,67,2,0,1,0,102.9,0,0,0,1,0
0,1,1,69,1,1,1,0,39.1,0,0,1,0,0
0,0,0,19,2,0,0,1,99.95,2,1,0,0,1
1,1,0,72,2,1,1,1,114.5,0,0,1,0,0
1,0,0,38,0,0,0,0,20.2,0,0,1,0,0
1,1,0,40,1,0,0,0,55.8,1,1,0,0,0
0,1,1,61,0,0,0,1,24.2,0,0,1,0,0
0,0,0,10,2,0,0,1,81.0,2,0,0,1,1
0,1,0,32,1,1,1,1,72.8,1,0,0,1,0
0,0,0,21,2,0,0,1,99.85,2,0,0,1,0
1,0,0,59,2,0,0,1,99.5,1,1,0,0,0
1,1,0,13,2,0,0,1,70.15,2,1,0,0,1
0,0,0,47,0,0,0,0,20.25,0,0,0,1,0
0,1,1,69,0,0,0,1,26.0,0,0,0,1,0
0,0,0,2,0,0,0,1,19.9,2,0,0,1,0
0,1,1,22,0,0,0,0,19.05,2,0,0,1,0
1,1,0,15,2,1,0,1,96.5,2,1,0,0,0
0,0,0,53,0,0,0,0,19.85,0,0,0,1,0
1,1,0,28,0,0,0,0,25.7,2,0,1,0,0
0,0,0,22,0,0,0,0,20.3,1,0,1,0,0
0,0,0,1,2,0,0,1,70.15,2,0,1,0,1
1,1,0,16,2,0,1,1,91.55,2,1,0,0,0
0,1,1,48,1,1,1,0,39.4,0,0,1,0,0
1,1,0,30,2,1,1,1,105.7,2,0,0,1,0
0,0,0,3,2,0,0,1,70.25,2,1,0,0,0
1,0,0,57,2,1,1,0,93.75,0,1,0,0,0
1,1,0,68,2,1,0,1,96.55,1,0,0,1,1
0,1,0,23,1,0,1,0,60.0,1,0,0,1,0
0,1,0,65,1,0,1,1,59.8,0,0,0,1,0
0,1,0,44,2,0,0,1,90.65,1,0,0,1,0
0,1,1,71,2,1,0,1,109.0,0,0,0,1,0
0,1,0,37,1,1,1,0,68.1,1,0,0,1,0
0,0,0,12,0,0,0,0,20.4,2,0,1,0,0
0,1,1,69,1,0,1,1,81.95,0,0,0,1,0
0,0,0,35,1,1,0,0,60.55,2,1,0,0,0
0,0,0,5,1,0,1,1,65.6,2,0,0,1,0
0,1,1,58,2,0,0,0,82.5,0,0,0,1,0
0,1,0,72,1,1,1,1,82.3,0,0,0,1,0
0,1,0,72,1,1,1,0,68.15,0,0,1,0,0
0,0,0,1,0,0,0,0,20.3,2,0,0,1,0
0,0,0,39,2,1,1,1,95.55,1,1,0,0,1
0,1,1,53,0,0,0,0,20.2,1,0,0,1,0
0,0,0,27,2,0,1,1,89.2,2,1,0,0,0
1,0,0,1,2,0,0,1,69.65,2,1,0,0,1
1,0,0,1,2,0,0,1,89.3,2,1,0,0,1
0,1,0,18,2,1,0,0,74.8,2,1,0,0,0
0,1,1,46,0,0,0,1,20.2,0,0,1,0,0
0,1,0,72,1,1,1,1,84.4,0,0,0,1,0
0,0,0,36,2,0,1,1,87.55,2,1,0,0,1
0,1,0,4,1,0,0,1,25.15,2,1,0,0,0
0,0,0,25,0,0,0,0,19.8,0,0,0,1,0
0,1,1,40,1,0,0,1,50.85,2,1,0,0,0
0,1,0,63,2,0,0,1,102.4,2,1,0,0,0
1,0,0,15,2,1,1,1,96.3,2,0,1,0,1
0,0,0,14,1,0,0,1,55.5,2,0,0,1,0
1,1,0,72,2,0,1,1,109.75,0,0,0,1,0
0,0,0,39,2,1,0,1,106.4,2,1,0,0,0
0,1,1,47,1,1,0,1,60.0,0,0,0,1,0
0,1,0,19,2,1,1,1,88.8,2,0,0,1,0
0,0,0,5,2,0,0,1,85.2,2,1,0,0,1
0,0,0,13,1,0,0,1,35.1,2,1,0,0,1
0,0,0,17,2,0,0,0,80.05,2,0,0,1,0
1,1,0,34,2,0,0,1,75.55,2,1,0,0,0
0,0,0,42,1,0,0,1,49.55,2,1,0,0,0
0,1,0,5,2,0,0,1,81.3,2,1,0,0,1
0,1,1,71,0,0,0,0,23.9,0,0,0,1,0
1,1,0,19,1,1,0,0,66.4,2,0,0,1,0
0,0,1,2,0,0,0,1,19.6,2,1,0,0,1
0,0,0,57,0,0,0,0,18.8,0,0,0,1,0
0,1,0,72,2,0,1,1,108.4,0,1,0,0,0
0,0,0,6,2,0,0,1,85.95,2,0,1,0,0
0,1,1,17,2,0,0,1,85.45,2,1,0,0,1
0,1,0,61,1,0,0,0,80.9,0,0,0,1,0
0,1,1,1,2,0,0,1,71.0,2,1,0,0,1
0,1,1,48,2,1,1,0,111.8,0,0,0,1,0
0,0,0,16,0,0,0,1,20.6,2,0,0,1,0
1,0,0,9,2,0,0,1,85.05,2,1,0,0,1
0,0,0,3,1,0,0,0,44.6,2,1,0,0,0
0,0,1,1,1,0,0,1,44.4,2,1,0,0,1
0,0,0,65,2,0,0,0,105.1,0,0,0,1,0
0,1,1,70,2,1,1,1,115.15,0,0,0,1,0
0,1,0,60,1,1,0,1,59.8,1,0,1,0,0
0,1,0,69,0,0,0,1,26.3,1,1,0,0,0
1,0,0,35,2,0,0,0,70.55,2,1,0,0,0
0,0,0,22,0,0,0,1,20.05,2,0,1,0,0
0,1,1,66,1,0,0,0,79.85,0,0,0,1,0
1,1,0,1,2,0,0,1,70.3,2,1,0,0,1
0,1,0,1,2,0,0,1,79.35,2,0,0,1,1
0,1,1,34,2,0,0,1,90.05,2,0,0,1,0
0,1,1,72,0,0,0,0,24.45,0,0,0,1,0
0,1,1,31,1,1,1,0,59.95,1,1,0,0,0
0,0,1,30,0,0,0,0,25.35,1,0,0,1,0
0,0,0,9,2,0,0,1,90.8,2,0,0,1,1
0,1,1,20,2,0,0,1,70.45,2,1,0,0,1
1,1,0,19,1,0,0,1,34.3,2,0,0,1,0
0,1,0,65,2,1,0,1,105.05,2,1,0,0,0
0,1,1,30,0,0,0,0,19.3,0,0,1,0,0
0,0,0,6,0,0,0,0,19.15,1,0,1,0,0
